player_id,player_display_name,position,primary_team_2025,teams_2025,games_played_2025,age_2025,years_exp_2025,draft_number,fantasy_points_ppr_2025,fantasy_points_ppr_per_game_2025,targets_2025,receptions_2025,carries_2025,value_score,predicted_2026_fantasy_points_ppr,predicted_2026_games_played,predicted_2026_ppr_per_game,projection_change_from_2025,projection_change_label,prediction_interval_low,prediction_interval_high,prediction_uncertainty,model_disagreement,fantasy_overall_rank,fantasy_position_rank,predicted_2026_overall_percentile,predicted_2026_position_percentile,fantasy_projection_tier,usage_profile,breakout_potential,slump_potential,draft_board_bucket,confidence_score,confidence_level,selected_model,selected_model_label,model_selection_reason,fantasy_note,fantasy_explanation
00-0040208,Tahj Brooks,RB,CIN,CIN,12,23,0,193,6.4,0.533333333333,2,1,16,-0.661752708385,17.3820155717,6.02749324209,1.69643724816,10.9820155717,Similar to 2025,0,93.1715624419,59.2105834923,3.70753355104,381,99,0.247524752475,0.228346456693,Low Projection,Limited RB usage,Low,Low,Stable Option,56.6,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 17.4 PPR points vs 6.4 in 2025 (+11.0). Usage: Limited RB usage. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 6.0 projected games at 1.7 PPR/game. Reasonable model range: 0-93 PPR.
00-0033282,Curtis Samuel,WR,BUF,BUF,6,29,8,40,21.1,3.51666666667,9,7,0,-0.0988959828159,17.3753814441,2.03922580106,3.76513392569,-3.72461855592,Similar to 2025,0,93.2225249955,59.2555808996,4.36766245022,382,157,0.245544554455,0.242718446602,Low Projection,Limited WR volume,Low,Low,Stable Option,67,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 17.4 PPR points vs 21.1 in 2025 (-3.7). Usage: Limited WR volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 2.0 projected games at 3.8 PPR/game. Reasonable model range: 0-93 PPR.
00-0035359,David Sills,WR,ATL,ATL,12,30,6,,49.1,4.09166666667,36,18,0,-0.659601574189,17.0128058653,5.02351377395,3.58878864902,-32.0871941347,Projected regression,0,92.8471600375,59.2455891971,4.2299464347,383,158,0.243564356436,0.23786407767,Low Projection,Limited WR volume,Low,Low,Stable Option,65.8,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 17.0 PPR points vs 49.1 in 2025 (-32.1). Usage: Limited WR volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 5.0 projected games at 3.6 PPR/game. Reasonable model range: 0-93 PPR.
00-0039458,Brenden Bates,TE,CLE,CLE/HOU,5,26,1,,8.8,1.76,5,4,0,-0.390148144409,16.4245861116,4.55389592412,2.44564244107,7.62458611157,Similar to 2025,0,92.1237187069,59.1399473401,2.32077119183,384,73,0.241584158416,0.345454545455,Depth/Volatile,Limited TE receiving volume,Low,Low,Stable Option,51,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 16.4 PPR points vs 8.8 in 2025 (+7.6). Usage: Limited TE receiving volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 4.6 projected games at 2.4 PPR/game. Reasonable model range: 0-92 PPR.
00-0040494,Max Brosmer,QB,MIN,MIN,7,24,0,,4.22,0.602857142857,0,0,7,-1.36055824309,16.3790046962,2.08751014378,7.11016132177,12.1590046962,Similar to 2025,0,92.1477463274,59.1943293994,3.4382031028,385,55,0.239603960396,0.129032258065,Low Projection,QB production profile,Low,Low,Stable Option,49.6,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 16.4 PPR points vs 4.2 in 2025 (+12.2). Usage: QB production profile. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 2.1 projected games at 7.1 PPR/game. Reasonable model range: 0-92 PPR.
00-0037304,Connor Heyward,TE,PIT,PIT,14,26,3,208,27.4,1.95714285714,4,3,15,0.0875927888482,16.3344648255,8.81975067778,1.57079403363,-11.0655351745,Similar to 2025,0,92.5342358212,59.5310710904,7.19729342921,386,74,0.237623762376,0.336363636364,Depth/Volatile,Limited TE receiving volume,Low,Low,Stable Option,63.8,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 16.3 PPR points vs 27.4 in 2025 (-11.1). Usage: Limited TE receiving volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 8.8 projected games at 1.6 PPR/game. Reasonable model range: 0-93 PPR.
00-0036590,Quintin Morris,TE,JAX,JAX,11,26,4,,17.5,1.59090909091,9,6,0,-0.643740959828,16.0960758044,6.48935003522,1.75732855023,-1.40392419555,Similar to 2025,0,91.8318832822,59.168599592,2.96239518127,387,75,0.235643564356,0.327272727273,Depth/Volatile,Limited TE receiving volume,Low,Low,Stable Option,70.8,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 16.1 PPR points vs 17.5 in 2025 (-1.4). Usage: Limited TE receiving volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 6.5 projected games at 1.8 PPR/game. Reasonable model range: 0-92 PPR.
00-0040432,Beaux Collins,WR,NYG,NYG,4,23,0,,4.5,1.125,6,2,0,-0.869589051503,16.0785932887,2.4051347413,3.28117627014,11.5785932887,Similar to 2025,0,91.8336276962,59.1836206309,3.24862409543,388,159,0.233663366337,0.233009708738,Low Projection,Limited WR volume,Low,Low,Stable Option,45,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 16.1 PPR points vs 4.5 in 2025 (+11.6). Usage: Limited WR volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 2.4 projected games at 3.3 PPR/game. Reasonable model range: 0-92 PPR.
00-0028118,Tyrod Taylor,QB,NYJ,NYJ,6,36,14,180,59.46,9.91,0,0,27,-0.438754323538,15.9908636443,2.25461899216,6.39654347992,-43.4691363557,Projected regression,0,92.241047232,59.570455928,7.5161045094,389,56,0.231683168317,0.112903225806,Low Projection,QB production profile,Low,Low,Stable Option,54.8,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 16.0 PPR points vs 59.5 in 2025 (-43.5). Usage: QB production profile. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 2.3 projected games at 6.4 PPR/game. Reasonable model range: 0-92 PPR.
00-0039686,Colson Yankoff,TE,WAS,WAS,10,25,1,,3.8,0.38,3,2,0,-0.404707560101,15.7477534246,5.0232205204,0.781426507654,11.9477534246,Similar to 2025,0,91.7435459047,59.3717128751,5.73174469536,390,76,0.229702970297,0.318181818182,Depth/Volatile,Limited TE receiving volume,Low,Low,Stable Option,48.8,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 15.7 PPR points vs 3.8 in 2025 (+11.9). Usage: Limited TE receiving volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 5.0 projected games at 0.8 PPR/game. Reasonable model range: 0-92 PPR.
00-0039648,David Martin-Robinson,TE,TEN,TEN,11,26,1,,13,1.18181818182,6,4,0,-0.668522745038,15.7143159775,5.7669601043,1.02563560908,2.71431597753,Similar to 2025,0,91.60327372,59.2882482363,4.79051004165,391,77,0.227722772277,0.309090909091,Depth/Volatile,Limited TE receiving volume,Low,Low,Stable Option,54.9,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 15.7 PPR points vs 13.0 in 2025 (+2.7). Usage: Limited TE receiving volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 5.8 projected games at 1.0 PPR/game. Reasonable model range: 0-92 PPR.
00-0037594,Julius Chestnut,RB,TEN,TEN,16,25,3,,4,0.25,2,0,11,-0.0291244767713,15.5638822737,7.40253642882,1.11396096862,11.5638822737,Similar to 2025,0,91.3846267143,59.2349565943,4.07831953832,392,100,0.225742574257,0.220472440945,Low Projection,Limited RB usage,Low,Low,Stable Option,74.2,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 15.6 PPR points vs 4.0 in 2025 (+11.6). Usage: Limited RB usage. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 7.4 projected games at 1.1 PPR/game. Reasonable model range: 0-91 PPR.
00-0038783,Nate Adkins,TE,DEN,DEN,6,26,2,,16.8,2.8,11,6,0,-0.644431725857,14.640115017,5.33056786751,2.93388558567,-2.15988498304,Similar to 2025,0,90.3081744797,59.1156714552,1.585944241,393,78,0.223762376238,0.3,Depth/Volatile,Limited TE receiving volume,Low,Low,Stable Option,67.1,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 14.6 PPR points vs 16.8 in 2025 (-2.2). Usage: Limited TE receiving volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 5.3 projected games at 2.9 PPR/game. Reasonable model range: 0-90 PPR.
00-0040058,Nick Kallerup,TE,SEA,SEA,4,24,0,,0,0,1,0,0,-0.63940349779,14.5914957668,5.70617215262,1.57039758817,14.5914957668,Similar to 2025,0,90.2814434261,59.1327716088,2.13009053212,394,79,0.221782178218,0.290909090909,Depth/Volatile,Limited TE receiving volume,Low,Low,Stable Option,49.9,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 14.6 PPR points vs 0.0 in 2025 (+14.6). Usage: Limited TE receiving volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 5.7 projected games at 1.6 PPR/game. Reasonable model range: 0-90 PPR.
00-0039623,Mason Tipton,WR,NO,NO,8,25,1,,20.4,2.55,17,11,4,-1.03354082065,14.5798698504,2.95799346972,2.84853249047,-5.8201301496,Similar to 2025,0,90.3256800741,59.1764142373,3.11458015055,395,160,0.219801980198,0.228155339806,Low Projection,Limited WR volume,Low,Low,Stable Option,58.8,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 14.6 PPR points vs 20.4 in 2025 (-5.8). Usage: Limited WR volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 3.0 projected games at 2.8 PPR/game. Reasonable model range: 0-90 PPR.
00-0033949,Joshua Dobbs,QB,NE,NE,4,30,8,135,2.1,0.525,0,0,10,-0.416117235426,14.0686130026,5.46380601782,8.96989841727,11.9686130026,Similar to 2025,0,92.5166576155,61.2875348538,16.2485241174,396,57,0.217821782178,0.0967741935484,Low Projection,QB production profile,Low,Low,Volatile Depth,25.4,Low,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline; wide projection range,Projects 14.1 PPR points vs 2.1 in 2025 (+12.0). Usage: QB production profile. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 5.5 projected games at 9.0 PPR/game. Reasonable model range: 0-93 PPR.
00-0036887,Luke Farrell,TE,SF,SF,13,28,4,145,29.5,2.26923076923,14,11,0,-0.356046165847,13.5517333965,9.73587583255,2.58665597166,-15.9482666035,Similar to 2025,0,89.509487748,59.3419955871,5.41526063925,397,80,0.215841584158,0.281818181818,Depth/Volatile,Limited TE receiving volume,Low,Low,Stable Option,74.1,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 13.6 PPR points vs 29.5 in 2025 (-15.9). Usage: Limited TE receiving volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 9.7 projected games at 2.6 PPR/game. Reasonable model range: 0-90 PPR.
00-0039379,Jamari Thrash,WR,CLE,CLE,8,25,1,156,20.7,2.5875,15,10,0,-0.440805410994,13.2631546735,4.39025638167,2.79549455135,-7.43684532649,Similar to 2025,0,88.9365879149,59.1198697198,1.73539713643,398,161,0.213861386139,0.223300970874,Low Projection,Limited WR volume,Low,Low,Stable Option,64.3,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 13.3 PPR points vs 20.7 in 2025 (-7.4). Usage: Limited WR volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 4.4 projected games at 2.8 PPR/game. Reasonable model range: 0-89 PPR.
00-0039021,Roschon Johnson,RB,CHI,CHI,6,24,2,115,1.7,0.283333333333,0,0,2,0.487296704617,12.6760517761,6.41399922358,1.88442398296,10.9760517761,Similar to 2025,0,88.4468517301,59.1959374641,3.46577838021,399,101,0.211881188119,0.212598425197,Low Projection,Limited RB usage,Low,Low,Stable Option,60,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 12.7 PPR points vs 1.7 in 2025 (+11.0). Usage: Limited RB usage. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 6.4 projected games at 1.9 PPR/game. Reasonable model range: 0-88 PPR.
00-0037475,Stone Smartt,TE,NYJ,NYJ,6,27,3,,12.2,2.03333333333,9,7,0,-0.436068392748,12.4581030478,4.50925691391,2.62055281067,0.258103047788,Similar to 2025,0,88.1134959104,59.1057756739,1.1598816941,400,81,0.209900990099,0.272727272727,Depth/Volatile,Limited TE receiving volume,Low,Low,Stable Option,67.7,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 12.5 PPR points vs 12.2 in 2025 (+0.3). Usage: Limited TE receiving volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 4.5 projected games at 2.6 PPR/game. Reasonable model range: 0-88 PPR.
00-0035021,Ashton Dulin,WR,IND,IND,12,28,6,,20,1.66666666667,10,5,3,-0.0531305859908,12.3939403011,5.52982199333,1.6455486674,-7.60605969894,Similar to 2025,0,88.2579042677,59.2687218489,4.5424659753,401,162,0.207920792079,0.218446601942,Low Projection,Limited WR volume,Low,Low,Stable Option,76.3,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 12.4 PPR points vs 20.0 in 2025 (-7.6). Usage: Limited WR volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 5.5 projected games at 1.6 PPR/game. Reasonable model range: 0-88 PPR.
00-0039305,Jack Westover,TE,NE,NE,4,26,1,,1,0.25,2,1,0,-0.666857372749,12.3684948455,3.32283388939,3.81242326295,11.3684948455,Similar to 2025,0,88.030065553,59.1106021152,1.38415676808,402,82,0.205940594059,0.263636363636,Depth/Volatile,Limited TE receiving volume,Low,Low,Stable Option,51.4,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 12.4 PPR points vs 1.0 in 2025 (+11.4). Usage: Limited TE receiving volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 3.3 projected games at 3.8 PPR/game. Reasonable model range: 0-88 PPR.
00-0038710,Blake Whiteheart,TE,CLE,CLE,9,25,2,,2.4,0.266666666667,6,2,0,-0.858591240182,12.2124751907,3.20139090247,2.63993393778,9.81247519066,Similar to 2025,0,87.9168838178,59.14406924,2.42353745503,403,83,0.20396039604,0.254545454545,Depth/Volatile,Limited TE receiving volume,Low,Low,Stable Option,63.5,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 12.2 PPR points vs 2.4 in 2025 (+9.8). Usage: Limited TE receiving volume. Tier: Depth/Volatile. Model: Elastic Net Total-PPR Model. Two-stage context: 3.2 projected games at 2.6 PPR/game. Reasonable model range: 0-88 PPR.
00-0032398,Chris Moore,WR,WAS,WAS,10,32,9,107,38.6,3.86,23,11,1,0.123664556912,11.7329253879,5.35206325221,4.78476898212,-26.8670746121,Similar to 2025,0,88.3178546237,59.8319759655,9.36578643064,404,163,0.20198019802,0.21359223301,Low Projection,Limited WR volume,Low,Low,Stable Option,56.8,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline; wide projection range,Projects 11.7 PPR points vs 38.6 in 2025 (-26.9). Usage: Limited WR volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 5.4 projected games at 4.8 PPR/game. Reasonable model range: 0-88 PPR.
00-0039816,Anthony Gould,WR,IND,IND,11,24,1,142,2.6,0.236363636364,2,2,0,-0.617747250206,11.5692569712,6.19133851922,1.4314714168,8.96925697124,Similar to 2025,0,87.2451876359,59.1218208317,1.80064043937,405,164,0.2,0.208737864078,Low Projection,Limited WR volume,Low,Low,Stable Option,69.3,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,low 2025 fantasy baseline,Projects 11.6 PPR points vs 2.6 in 2025 (+9.0). Usage: Limited WR volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 6.2 projected games at 1.4 PPR/game. Reasonable model range: 0-87 PPR.
00-0038589,Josh Whyle,TE,GB,GB,6,26,2,147,14.6,2.43333333333,6,5,0,-0.449099683019,11.3578243085,6.21107971024,2.16143607782,-3.24217569149,Similar to 2025,0,87.038657704,59.1256510903,1.92229664188,406,84,0.19801980198,0.245454545455,Low Projection,Limited TE receiving volume,Low,Low,Stable Option,66.4,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 11.4 PPR points vs 14.6 in 2025 (-3.2). Usage: Limited TE receiving volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 6.2 projected games at 2.2 PPR/game. Reasonable model range: 0-87 PPR.
00-0034365,Ian Thomas,TE,LV,LV,9,29,7,101,24.4,2.71111111111,13,13,0,-0.250516170328,11.2738041454,5.18654685804,2.82178266686,-13.1261958546,Similar to 2025,0,86.9521559705,59.1237123634,1.86171188923,407,85,0.19603960396,0.236363636364,Low Projection,Limited TE receiving volume,Low,Low,Stable Option,84.4,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 11.3 PPR points vs 24.4 in 2025 (-13.1). Usage: Limited TE receiving volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 5.2 projected games at 2.8 PPR/game. Reasonable model range: 0-87 PPR.
00-0036265,AJ Dillon,RB,PHI,PHI,6,27,5,62,9.1,1.51666666667,3,3,12,-0.000604122046106,11.2051524981,5.27457094097,4.46702672705,2.10515249813,Similar to 2025,0,87.3847577159,59.5153165763,7.06579894381,408,102,0.194059405941,0.204724409449,Low Projection,Limited RB usage,Low,Low,Stable Option,56.5,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 11.2 PPR points vs 9.1 in 2025 (+2.1). Usage: Limited RB usage. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 5.3 projected games at 4.5 PPR/game. Reasonable model range: 0-87 PPR.
00-0036165,Isaiah Hodgins,WR,NYG,NYG,6,27,5,207,27.5,4.58333333333,19,10,0,-0.273238589236,11.1364508655,3.78115601523,3.69992627661,-16.3635491345,Similar to 2025,0,87.034544831,59.2953859105,4.87805266565,409,165,0.192079207921,0.203883495146,Low Projection,Limited WR volume,Low,Low,Stable Option,51.8,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 11.1 PPR points vs 27.5 in 2025 (-16.4). Usage: Limited WR volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 3.8 projected games at 3.7 PPR/game. Reasonable model range: 0-87 PPR.
00-0038938,Jalin Hyatt,WR,NYG,NYG,6,24,2,73,8.5,1.41666666667,14,5,0,-1.04647166251,11.1211242922,4.3300805999,1.95305685263,2.62112429225,Similar to 2025,0,86.8117943573,59.1333359884,2.14570096788,410,166,0.190099009901,0.199029126214,Low Projection,Limited WR volume,Low,Low,Stable Option,65.8,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 11.1 PPR points vs 8.5 in 2025 (+2.6). Usage: Limited WR volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 4.3 projected games at 2.0 PPR/game. Reasonable model range: 0-87 PPR.
00-0033891,Zay Jones,WR,ARI,ARI,6,30,8,37,30.3,5.05,18,12,0,-0.268572664723,11.1024813658,1.26892822249,4.47442509943,-19.1975186342,Similar to 2025,0,87.1024111433,59.3749451386,5.765129465,411,167,0.188118811881,0.194174757282,Low Projection,Limited WR volume,Low,Low,Stable Option,60.3,Medium,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,small 2025 sample; low 2025 fantasy baseline,Projects 11.1 PPR points vs 30.3 in 2025 (-19.2). Usage: Limited WR volume. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 1.3 projected games at 4.5 PPR/game. Reasonable model range: 0-87 PPR.
00-0037120,Tyler Goodson,RB,IND,IND,10,25,3,,5.2,0.52,3,2,9,0.0360268762422,11.0310594781,5.12345946236,1.81431386677,5.83105947807,Similar to 2025,0,86.6855059352,59.1050362946,1.12157162996,412,103,0.186138613861,0.196850393701,Low Projection,Limited RB usage,Low,Low,Stable Option,74.9,High,elastic_net_total,Elastic Net Total-PPR Model,lowest_overall_rolling_rmse,strong sample and tighter model range; low 2025 fantasy baseline,Projects 11.0 PPR points vs 5.2 in 2025 (+5.8). Usage: Limited RB usage. Tier: Low Projection. Model: Elastic Net Total-PPR Model. Two-stage context: 5.1 projected games at 1.8 PPR/game. Reasonable model range: 0-87 PPR.
